9824	2020-12-26 05:01:19	Mint Julep	8.0
9825	2020-12-29 11:49:38	Sea breeze	8.0
9826	2020-12-25 19:08:34	Limeade	3.5
9827	2020-12-29 07:22:21	Bellini	2.99
9828	2020-12-30 17:50:03	Jack Rose Cocktail	5.5
9829	2020-12-27 10:02:12	Tom Collins	5.5
9830	2020-12-30 04:01:58	Limeade	3.5
9831	2020-12-30 16:24:31	Bellini	2.99
9832	2020-12-29 22:56:52	Yoghurt Cooler	3.5
9833	2020-12-26 19:08:27	Mango Mojito	7.5
9834	2020-12-26 10:53:54	Paradise	4.2
9835	2020-12-28 01:39:38	Godfather	6.5
9836	2020-12-28 13:18:25	Kill the cold Smoothie	11.0
9837	2020-12-30 11:43:31	Figgy Thyme	3.0
9838	2020-12-30 06:50:07	Quentin	3.5
9839	2020-12-26 02:04:59	Cosmopolitan	2.99
9840	2020-12-27 11:01:02	Japanese Fizz	4.0
9841	2020-12-26 04:48:33	Bellini	2.99
9842	2020-12-28 05:27:50	Passion Fruit Martini	2.99
9843	2020-12-25 20:42:59	Veteran	8.0
9844	2020-12-27 11:17:25	Dry Rob Roy	5.5
9845	2020-12-29 10:30:54	Lemouroudji	5.15
9846	2020-12-30 17:28:12	Orangeade	4.99
9847	2020-12-26 20:38:17	Porto flip	4.99
9848	2020-12-27 11:42:18	Hemingway Special	3.5
9849	2020-12-30 21:12:18	Limeade	3.5
9850	2020-12-31 01:51:33	Limeade	3.5
9851	2020-12-30 10:35:25	Pink Panty Pulldowns	2.99
9852	2020-12-26 13:04:13	Mojito	5.5
9853	2020-12-30 08:08:05	Limeade	3.5
9854	2020-12-29 07:26:28	Grim Reaper	4.0
9855	2020-12-27 04:42:33	Rum Toddy	4.2
9856	2020-12-26 20:33:17	Dark Caipirinha	2.99
9857	2020-12-26 15:29:48	Radioactive Long Island Iced Tea	7.5
9858	2020-12-26 23:25:03	Bellini	2.99
9859	2020-12-30 05:40:47	Gin Fizz	2.99
9860	2020-12-27 14:13:43	Mai Tai	11.0
9861	2020-12-29 08:45:38	B-53	5.15
9862	2020-12-31 20:52:07	Casino Royale	11.0
9863	2020-12-31 14:24:42	Porto flip	4.99
9864	2020-12-27 06:16:09	Long Island Iced Tea	3.0
9865	2020-12-27 10:34:22	Snowball	11.0
9866	2020-12-28 16:58:04	Orgasm	5.15
9867	2020-12-26 09:39:55	Bellini	2.99
9868	2020-12-30 22:30:17	Limeade	3.5
9869	2020-12-26 19:49:27	Jack's Vanilla Coke	6.5
9870	2020-12-30 16:31:24	Munich Mule	12.0
9871	2020-12-30 14:36:32	Orangeade	4.99
9872	2020-12-27 01:47:55	Bellini	2.99
9873	2020-12-30 18:50:43	Casino	6.5
9874	2020-12-29 01:10:13	Tom Collins	5.5
9875	2020-12-28 07:23:40	Horse's Neck	7.5
9876	2020-12-27 17:54:13	Snowball	11.0
9877	2020-12-29 13:22:20	Ipamena	2.99
9878	2020-12-30 02:04:40	Tequila Sour	5.15
9879	2020-12-29 07:20:49	Irish Spring	5.15
9880	2020-12-31 23:37:15	Snowball	11.0
9881	2020-12-27 14:32:54	Whitecap Margarita	4.99
9882	2020-12-30 10:15:39	Limeade	3.5
9883	2020-12-28 00:56:27	Orangeade	4.99
9884	2020-12-26 08:20:18	Apello	3.5
9885	2020-12-26 16:10:01	Flaming Lamborghini	3.0
9886	2020-12-28 18:42:19	Kiwi Papaya Smoothie	5.15
9887	2020-12-31 02:19:28	Gin Tonic	6.5
9888	2020-12-31 23:04:43	Chocolate Milk	5.15
9889	2020-12-31 22:06:47	Lone Tree Cooler	5.5
9890	2020-12-29 17:38:04	Afternoon	3.0
9891	2020-12-29 06:11:26	Jackhammer	3.5
9892	2020-12-27 06:15:10	Vampiro	11.0
9893	2020-12-27 12:21:10	Grasshopper	4.99
9894	2020-12-28 23:36:18	Ziemes Martini Apfelsaft	4.0
9895	2020-12-30 22:27:47	Raspberry Cooler	3.5
9896	2020-12-26 03:32:33	Limeade	3.5
9897	2020-12-31 18:54:11	Oreo Mudslide	8.0
9898	2020-12-30 15:22:16	Orangeade	4.99
9899	2020-12-29 11:15:02	Rusty Nail	4.0
9900	2020-12-30 23:50:21	After sex	7.5
9901	2020-12-31 04:26:59	Chocolate Milk	5.15
9902	2020-12-30 21:05:31	Mojito Extra	3.5
9903	2020-12-26 05:08:01	Thai Coffee	5.5
9904	2020-12-27 14:15:17	Russian Spring Punch	7.5
9905	2020-12-30 23:23:46	Limeade	3.5
9906	2020-12-27 06:41:09	Japanese Fizz	4.0
9907	2020-12-26 12:37:44	Queen Charlotte	8.0
9908	2020-12-30 16:32:58	Lone Tree Cooler	5.5
9909	2020-12-27 20:13:35	Snowball	11.0
9910	2020-12-26 03:34:07	Funk and Soul	5.15
9911	2020-12-28 20:34:01	Victor	4.2
9912	2020-12-30 18:32:41	French 75	6.5
9913	2020-12-25 23:05:29	Tuxedo Cocktail	12.0
9914	2020-12-27 19:33:36	Limeade	3.5
9915	2020-12-28 09:10:27	Grim Reaper	4.0
9916	2020-12-29 23:33:11	Afternoon	3.0
9917	2020-12-29 15:10:21	After sex	7.5
9918	2020-12-31 21:46:20	Raspberry Cooler	3.5
9919	2020-12-25 22:38:16	Winter Rita	5.5
9920	2020-12-30 06:07:01	Talos Coffee	5.15
9921	2020-12-29 18:32:32	Mocha-Berry	8.0
9922	2020-12-27 13:17:24	Pineapple Gingerale Smoothie	4.2
9923	2020-12-27 15:05:27	Snowball	11.0
9924	2020-12-29 00:42:45	Mudslinger	11.0
9925	2020-12-31 05:55:48	Bellini	2.99
9926	2020-12-29 22:31:04	Queen Charlotte	8.0
9927	2020-12-31 08:33:02	Funk and Soul	5.15
9928	2020-12-29 05:28:27	Vampiro	11.0
9929	2020-12-26 13:33:11	Old Fashioned	5.5
9930	2020-12-29 16:11:11	Long Island Iced Tea	3.0
9931	2020-12-27 06:31:39	Mai Tai	11.0
9932	2020-12-30 11:19:33	Orangeade	4.99
9933	2020-12-26 22:12:09	Pysch Vitamin Light	6.5
9934	2020-12-29 01:06:41	Snowball	11.0
9935	2020-12-28 05:11:56	Rusty Nail	4.0
9936	2020-12-31 16:06:31	Bijou	4.0
9937	2020-12-27 04:29:30	Limeade	3.5
9938	2020-12-26 00:54:26	Sidecar	11.0
9939	2020-12-27 01:47:14	Gimlet	4.2
9940	2020-12-27 03:15:45	Sidecar	11.0
9941	2020-12-25 23:44:48	Sea breeze	8.0
9942	2020-12-25 19:23:38	Bramble	4.2
9943	2020-12-28 18:20:11	Orangeade	4.99
9944	2020-12-30 20:41:35	Snowball	11.0
9945	2020-12-27 03:01:19	Flaming Lamborghini	3.0
9946	2020-12-27 08:16:09	Snowball	11.0
9947	2020-12-31 14:03:17	Irish Curdling Cow	2.99
9948	2020-12-31 08:51:32	Planter’s Punch	8.0
9949	2020-12-31 10:54:33	Limeade	3.5
9950	2020-12-29 06:22:40	Bramble	4.2
9951	2020-12-26 07:26:34	Queen Charlotte	8.0
9952	2020-12-31 23:22:14	Sweet Tooth	2.99
9953	2020-12-31 16:35:10	Snowball	11.0
9954	2020-12-26 17:38:41	Dark Caipirinha	2.99
9955	2020-12-30 10:32:25	Bijou	4.0
9956	2020-12-26 18:17:01	Grim Reaper	4.0
9957	2020-12-30 19:47:30	Raspberry Cooler	3.5
9958	2020-12-31 02:00:24	Raspberry Cooler	3.5
9959	2020-12-29 03:00:16	Yellow Bird	8.0
9960	2020-12-27 18:24:34	Limeade	3.5
9961	2020-12-25 22:02:00	Gin Fizz	2.99
9962	2020-12-27 22:21:26	Mulled Wine	11.0
9963	2020-12-27 02:40:03	Bijou	4.0
9964	2020-12-26 08:46:05	Snowball	11.0
9965	2020-12-31 21:42:19	Affair	8.0
9966	2020-12-28 19:06:47	Casino	6.5
9967	2020-12-26 14:50:33	Barracuda	4.2
9968	2020-12-27 06:39:26	Limona Corona	4.2
9969	2020-12-31 21:00:37	Bellini	2.99
9970	2020-12-30 05:20:41	Limeade	3.5
9971	2020-12-28 19:09:40	Irish Coffee	7.5
9972	2020-12-27 06:49:28	Van Vleet	4.2
9973	2020-12-30 21:11:27	Bijou	4.0
9974	2020-12-28 23:08:43	Thai Iced Coffee	4.2
9975	2020-12-26 22:17:21	Cosmopolitan	2.99
9976	2020-12-25 21:55:34	Chocolate Milk	5.15
9977	2020-12-28 12:39:33	Bramble	4.2
9978	2020-12-27 12:36:27	Godfather	6.5
9979	2020-12-29 22:57:59	Thai Iced Coffee	4.2
9980	2020-12-31 20:39:34	City Slicker	4.0
9981	2020-12-29 12:04:37	Casa Blanca	5.15
9982	2020-12-26 02:49:28	Limeade	3.5
9983	2020-12-28 22:44:54	Orangeade	4.99
9984	2020-12-27 03:57:57	Mother's Milk	5.0
9985	2020-12-30 03:42:42	Orangeade	4.99
9986	2020-12-28 10:47:42	Thai Coffee	5.5
9987	2020-12-29 02:15:11	Vodka And Tonic	11.0
9988	2020-12-29 01:25:33	Veteran	8.0
9989	2020-12-30 01:40:32	Cuba Libre	4.2
9990	2020-12-27 02:05:49	Orangeade	4.99
9991	2020-12-27 10:49:31	Dry Martini	8.0
9992	2020-12-29 01:42:24	Bubble Gum	3.0
9993	2020-12-31 09:30:25	Limeade	3.5
9994	2020-12-31 21:57:36	City Slicker	4.0
9995	2020-12-29 22:10:55	Bellini	2.99
9996	2020-12-31 11:46:21	Broadside	5.5
9997	2020-12-31 23:41:17	Grim Reaper	4.0
9998	2020-12-26 13:42:57	Scotch Sour	7.5
9999	2020-12-28 13:41:25	The Laverstoke	7.5
10000	2020-12-29 02:35:04	Jack's Vanilla Coke	6.5
10001	2020-12-30 10:29:10	Casino Royale	11.0
10002	2020-12-26 21:01:15	Apello	3.5
10003	2020-12-27 11:39:41	Chocolate Drink	12.0
10004	2020-12-31 03:54:01	Raspberry Cooler	3.5
10005	2020-12-30 11:50:17	Hawaiian Cocktail	6.5
10006	2020-12-29 19:28:26	Rum Cooler	4.99
10007	2020-12-28 19:31:56	Fruit Cooler	8.0
10008	2020-12-27 16:13:05	Shot-gun	7.5
10009	2020-12-25 22:12:52	Pysch Vitamin Light	6.5
10010	2020-12-26 08:38:10	Bellini	2.99
10011	2020-12-28 08:13:18	Orange Crush	5.5
10012	2020-12-26 20:37:28	Dry Rob Roy	5.5
10013	2020-12-28 21:57:54	Thai Coffee	5.5
10014	2020-12-27 05:54:07	Bellini	2.99
10015	2020-12-27 19:49:47	Orangeade	4.99
10016	2020-12-27 13:03:45	Casino Royale	11.0
10017	2020-12-31 20:25:18	Bellini	2.99
10018	2020-12-29 05:44:55	Zippy's Revenge	5.0
10019	2020-12-26 07:17:04	Mai Tai	11.0
10020	2020-12-30 11:04:47	Tom Collins	5.5
10021	2020-12-30 19:27:31	Snowball	11.0
10022	2020-12-28 17:35:28	Lemon Drop	2.99
10023	2020-12-31 06:25:15	Vodka And Tonic	11.0
10024	2020-12-30 04:39:52	Veteran	8.0
10025	2020-12-28 18:52:55	Waikiki Beachcomber	5.5
10026	2020-12-30 20:26:55	B-53	5.15
10027	2020-12-28 08:17:47	Bob Marley	4.0
10028	2020-12-27 02:15:39	Casino	6.5
10029	2020-12-27 19:59:55	Orangeade	4.99
10030	2020-12-30 06:31:46	Veteran	8.0
10031	2020-12-27 22:49:59	Coffee-Vodka	2.99
10032	2020-12-29 01:33:42	Turf Cocktail	12.0
10033	2020-12-26 23:52:21	Limeade	3.5
10034	2020-12-26 13:02:28	Adam	3.5
10035	2020-12-29 04:20:50	Zimadori Zinger	12.0
10036	2020-12-31 09:57:43	Limeade	3.5
10037	2020-12-31 13:12:36	Affinity	2.99
10038	2020-12-27 21:51:46	Mojito	5.5
10039	2020-12-31 14:16:47	Sea breeze	8.0
10040	2020-12-27 03:44:04	Victor	4.2
10041	2020-12-28 20:51:53	Dark Caipirinha	2.99
10042	2020-12-27 00:42:50	Iced Coffee Fillip	5.0
10043	2020-12-30 04:44:57	Snowball	11.0
10044	2020-12-31 15:09:55	Owen's Grandmother's Revenge	8.0
10045	2020-12-29 04:09:59	Homemade Kahlua	6.5
10046	2020-12-27 01:16:30	Rusty Nail	4.0
10047	2020-12-28 02:04:56	Orangeade	4.99
10048	2020-12-27 01:59:25	Raspberry Cooler	3.5
10049	2020-12-29 06:46:24	Iced Coffee Fillip	5.0
10050	2020-12-31 15:53:54	Limeade	3.5
10051	2020-12-27 22:55:26	Orangeade	4.99
10052	2020-12-31 18:19:15	Sidecar	11.0
10053	2020-12-26 02:48:08	Kill the cold Smoothie	11.0
10054	2020-12-27 21:08:52	Vodka And Tonic	11.0
10055	2020-12-27 14:42:16	Long Island Iced Tea	3.0
10056	2020-12-28 04:37:18	Flying Dutchman	6.5
10057	2020-12-28 09:05:01	Raspberry Cooler	3.5
10058	2020-12-29 10:12:35	Vodka And Tonic	11.0
10059	2020-12-28 02:45:36	Bramble	4.2
10060	2020-12-30 17:26:59	Limeade	3.5
10061	2020-12-27 10:34:16	Tequila Sour	5.15
10062	2020-12-29 14:27:27	Porto flip	4.99
10063	2020-12-26 21:19:21	Coffee Liqueur	5.5
10064	2020-12-26 10:34:38	Bellini	2.99
10065	2020-12-27 16:41:53	Bellini	2.99
10066	2020-12-25 18:28:06	Frozen Daiquiri	4.99
10067	2020-12-30 00:45:57	Danbooka	4.99
10068	2020-12-30 23:11:31	Yellow Bird	8.0
10069	2020-12-28 17:55:08	Raspberry Cooler	3.5
10070	2020-12-26 00:13:40	Limeade	3.5
10071	2020-12-30 07:11:33	Paradise	4.2
10072	2020-12-31 04:57:25	Dry Martini	8.0
10073	2020-12-30 20:44:56	Cream Soda	5.15
10074	2020-12-27 23:12:06	Broadside	5.5
10075	2020-12-25 19:45:51	Planter's Punch	5.0
10076	2020-12-30 05:46:35	Snowball	11.0
10077	2020-12-28 13:42:43	Japanese Fizz	4.0
10078	2020-12-25 23:23:02	Sangria	3.5
10079	2020-12-30 01:01:25	Limeade	3.5
10080	2020-12-28 00:50:16	Sidecar	11.0
10081	2020-12-27 14:13:24	Lemouroudji	5.15
10082	2020-12-29 20:16:36	Bob Marley	4.0
10083	2020-12-26 01:19:06	Death in the Afternoon	4.0
10084	2020-12-31 07:30:15	Fahrenheit 5000	2.99
10085	2020-12-30 02:23:15	Kurant Tea	3.0
10086	2020-12-31 14:00:03	Cosmopolitan	2.99
10087	2020-12-27 13:08:46	Kurant Tea	3.0
10088	2020-12-28 07:47:13	Snowball	11.0
10089	2020-12-30 15:35:59	Snowball	11.0
10090	2020-12-26 08:20:50	Adam	3.5
10091	2020-12-31 18:47:01	Porto flip	4.99
10092	2020-12-29 11:17:17	Mimosa	5.0
10093	2020-12-31 05:58:13	Affair	8.0
10094	2020-12-28 11:43:20	Gin Rickey	4.0
10095	2020-12-26 17:52:52	B-53	5.15
10096	2020-12-26 14:55:02	Victor	4.2
10097	2020-12-29 18:37:19	Waikiki Beachcomber	5.5
10098	2020-12-29 21:05:17	Fruit Shake	5.5
10099	2020-12-28 19:08:27	Orangeade	4.99
10100	2020-12-26 16:36:57	Munich Mule	12.0
10101	2020-12-27 18:43:57	Royal Gin Fizz	7.5
10102	2020-12-26 05:53:47	Limeade	3.5
10103	2020-12-30 03:49:48	White Lady	6.5
10104	2020-12-27 10:57:02	Egg Nog - Healthy	11.0
10105	2020-12-30 01:48:35	Limeade	3.5
10106	2020-12-26 09:03:22	H.D.	7.5
10107	2020-12-26 16:04:00	Zimadori Zinger	12.0
10108	2020-12-30 11:17:33	Limeade	3.5
10109	2020-12-30 19:18:13	Lord And Lady	8.0
10110	2020-12-31 12:13:44	Bramble	4.2
10111	2020-12-30 21:28:30	Dry Rob Roy	5.5
10112	2020-12-26 09:56:46	Sweet Sangria	4.0
10113	2020-12-28 03:59:36	Gimlet	4.2
10114	2020-12-29 19:24:53	Kurant Tea	3.0
10115	2020-12-28 00:41:38	The Laverstoke	7.5
10116	2020-12-27 10:35:37	The Laverstoke	7.5
10117	2020-12-28 10:49:58	Victor	4.2
10118	2020-12-29 14:48:52	John Collins	6.5
10119	2020-12-28 17:51:08	Zimadori Zinger	12.0
10120	2020-12-29 00:54:41	Grizzly Bear	12.0
10121	2020-12-29 18:32:07	Limona Corona	4.2
10122	2020-12-27 02:28:19	Vampiro	11.0
10123	2020-12-27 13:02:43	Orangeade	4.99
10124	2020-12-26 19:33:23	Bora Bora	2.99
10125	2020-12-27 20:51:05	Iced Coffee Fillip	5.0
10126	2020-12-31 09:49:44	Mulled Wine	11.0
10127	2020-12-30 09:41:54	Bellini	2.99
10128	2020-12-27 03:15:56	Raspberry Cooler	3.5
10129	2020-12-31 22:21:20	Limeade	3.5
10130	2020-12-26 00:34:11	Orangeade	4.99
10131	2020-12-31 15:01:14	Mojito	5.5
10132	2020-12-25 18:58:17	Mulled Wine	11.0
10133	2020-12-26 22:13:36	Dry Martini	8.0
10134	2020-12-31 03:37:14	Thai Iced Coffee	4.2
10135	2020-12-28 06:08:57	Mango Mojito	7.5
10136	2020-12-26 14:00:00	Dry Martini	8.0
10137	2020-12-26 19:34:47	Grizzly Bear	12.0
10138	2020-12-26 02:28:08	Gin Rickey	4.0
10139	2020-12-29 00:35:43	Raspberry Cooler	3.5
10140	2020-12-29 07:33:03	Figgy Thyme	3.0
10141	2020-12-30 17:41:08	Grizzly Bear	12.0
10142	2020-12-29 00:47:54	Raspberry Cooler	3.5
10143	2020-12-27 08:44:37	Thai Coffee	5.5
10144	2020-12-31 06:22:14	Kurant Tea	3.0
10145	2020-12-29 05:30:18	Snowball	11.0
10146	2020-12-26 17:28:45	Clover Club	4.99
10147	2020-12-27 20:17:00	Owen's Grandmother's Revenge	8.0
10148	2020-12-26 19:42:27	Winter Rita	5.5
10149	2020-12-26 22:15:46	Bellini	2.99
10150	2020-12-28 20:48:30	Limeade	3.5
10151	2020-12-30 08:00:55	Pure Passion	2.99
10152	2020-12-30 19:25:50	After sex	7.5
10153	2020-12-31 22:30:20	Snowball	11.0
10154	2020-12-25 18:26:42	Snowball	11.0
10155	2020-12-30 22:21:25	Bellini	2.99
10156	2020-12-26 04:54:22	Dry Martini	8.0
10157	2020-12-29 16:58:57	Adam	3.5
10158	2020-12-27 20:13:03	Grass Skirt	2.99
10159	2020-12-28 19:21:22	Frisco Sour	4.0
10160	2020-12-29 21:57:52	Godfather	6.5
10161	2020-12-31 17:31:49	Bijou	4.0
10162	2020-12-31 01:26:09	Bellini	2.99
10163	2020-12-31 20:02:41	Vesuvio	3.0
10164	2020-12-26 18:52:24	Casino Royale	11.0
10165	2020-12-27 08:22:41	Yoghurt Cooler	3.5
10166	2020-12-30 18:04:34	Snowball	11.0
10167	2020-12-27 01:43:59	Dirty Nipple	3.5
10168	2020-12-27 20:07:38	Bubble Gum	3.0
10169	2020-12-30 03:10:52	Limeade	3.5
10170	2020-12-27 18:15:53	Egg Nog - Healthy	11.0
10171	2020-12-29 17:14:32	Rum Punch	3.5
10172	2020-12-27 21:48:41	Chocolate Milk	5.15
10173	2020-12-26 10:51:13	Port Wine Flip	5.0
10174	2020-12-30 23:17:58	Casino	6.5
10175	2020-12-29 12:39:35	Tom Collins	5.5
10176	2020-12-27 10:50:48	Caipirinha	3.5
10177	2020-12-28 12:07:42	Snowball	11.0
10178	2020-12-26 22:34:50	Mulled Wine	11.0
10179	2020-12-26 21:25:59	Limeade	3.5
10180	2020-12-26 10:06:00	Long Island Iced Tea	3.0
10181	2020-12-26 13:04:48	Bellini	2.99
10182	2020-12-31 17:45:02	Mango Mojito	7.5
10183	2020-12-31 07:51:19	Yellow Bird	8.0
10184	2020-12-29 19:27:46	Van Vleet	4.2
10185	2020-12-31 15:43:10	Dry Rob Roy	5.5
10186	2020-12-31 22:06:22	Munich Mule	12.0
10187	2020-12-31 23:48:12	Radioactive Long Island Iced Tea	7.5
10188	2020-12-28 11:53:45	Mother's Milk	5.0
10189	2020-12-26 05:36:42	City Slicker	4.0
10190	2020-12-31 18:57:17	Porto flip	4.99
10191	2020-12-26 10:55:14	Bellini	2.99
10192	2020-12-26 11:17:13	Yoghurt Cooler	3.5
10193	2020-12-31 21:54:30	Hawaiian Cocktail	6.5
10194	2020-12-31 10:18:16	Hunter's Moon	3.0
10195	2020-12-25 17:43:41	Dry Martini	8.0
10196	2020-12-29 01:16:08	Yellow Bird	8.0
10197	2020-12-29 09:36:53	Lemon Drop	2.99
10198	2020-12-29 19:17:45	Cuba Libre	4.2
10199	2020-12-31 09:38:44	Casino	6.5
10200	2020-12-28 08:31:43	Tom Collins	5.5
10201	2020-12-28 04:40:34	H.D.	7.5
10202	2020-12-28 06:41:36	Espresso Martini	11.0
10203	2020-12-27 18:14:27	Kurant Tea	3.0
10204	2020-12-26 16:13:13	Raspberry Cooler	3.5
10205	2020-12-29 11:30:12	Bellini	2.99
10206	2020-12-30 05:32:42	Waikiki Beachcomber	5.5
10207	2020-12-26 08:43:35	Chocolate Drink	12.0
10208	2020-12-28 06:59:56	Raspberry Cooler	3.5
10209	2020-12-27 15:15:17	Bramble	4.2
10210	2020-12-27 00:37:46	Grass Skirt	2.99
10211	2020-12-29 17:49:30	Limeade	3.5
10212	2020-12-29 21:20:11	Pysch Vitamin Light	6.5
10213	2020-12-28 03:25:38	Afternoon	3.0
10214	2020-12-29 11:58:44	Orangeade	4.99
10215	2020-12-30 13:03:05	Yellow Bird	8.0
10216	2020-12-30 18:33:01	Snowball	11.0
10217	2020-12-31 10:31:24	Jelly Bean	3.0
10218	2020-12-30 18:49:00	Bellini	2.99
10219	2020-12-30 20:40:52	Mai Tai	11.0
10220	2020-12-27 10:02:51	Limeade	3.5
10221	2020-12-31 04:58:48	Nuked Hot Chocolate	12.0
10222	2020-12-31 07:33:57	Tequila Sour	5.15
10223	2020-12-26 16:51:52	Casino Royale	11.0
10224	2020-12-26 10:07:25	Bellini	2.99
10225	2020-12-30 17:11:05	Vesuvio	3.0
10226	2020-12-30 02:15:25	Waikiki Beachcomber	5.5
10227	2020-12-30 23:39:22	Monkey Gland	11.0
10228	2020-12-27 00:35:56	Kool-Aid Slammer	3.0
10229	2020-12-27 17:11:59	Orangeade	4.99
10230	2020-12-25 16:58:20	Snowball	11.0
10231	2020-12-30 21:45:58	Death in the Afternoon	4.0
10232	2020-12-26 03:29:12	Vesuvio	3.0
10233	2020-12-31 12:39:27	Orgasm	5.15
10234	2020-12-30 04:42:19	Broadside	5.5
10235	2020-12-28 04:26:31	Limeade	3.5
10236	2020-12-29 00:34:15	Limeade	3.5
10237	2020-12-30 06:47:12	Old Fashioned	5.5
10238	2020-12-29 11:08:49	Limeade	3.5
10239	2020-12-29 16:12:02	Grasshopper	4.99
10240	2020-12-27 17:23:05	Zorbatini	4.2
10241	2020-12-27 09:45:58	Raspberry Cooler	3.5
10242	2020-12-29 11:17:06	Yoghurt Cooler	3.5
10243	2020-12-28 08:25:04	Old Fashioned	5.5
10244	2020-12-31 13:55:13	Queen Charlotte	8.0
10245	2020-12-31 13:24:35	Vesuvio	3.0
10246	2020-12-28 06:50:52	Orangeade	4.99
10247	2020-12-29 23:22:13	Bellini	2.99
10248	2020-12-27 01:03:53	French Negroni	2.99
10249	2020-12-29 19:32:15	Raspberry Cooler	3.5
10250	2020-12-27 03:33:00	The Philosopher	5.15
10251	2020-12-29 08:36:03	Gin Tonic	6.5
10252	2020-12-31 21:52:49	French Negroni	2.99
10253	2020-12-31 09:01:54	Orangeade	4.99
10254	2020-12-28 19:03:33	Figgy Thyme	3.0
10255	2020-12-29 03:13:39	White Lady	6.5
10256	2020-12-31 19:05:08	Kiwi Papaya Smoothie	5.15
10257	2020-12-29 16:19:09	Orangeade	4.99
10258	2020-12-25 22:17:56	Limeade	3.5
10259	2020-12-29 19:49:31	Gimlet	4.2
10260	2020-12-26 22:02:31	Limeade	3.5
10261	2020-12-31 06:15:26	Kurant Tea	3.0
10262	2020-12-28 04:35:34	Sangria	3.5
10263	2020-12-27 18:45:15	Yellow Bird	8.0
10264	2020-12-30 14:01:18	White Lady	6.5
10265	2020-12-25 16:23:09	Radioactive Long Island Iced Tea	7.5
10266	2020-12-31 13:20:49	Valencia Cocktail	5.5
10267	2020-12-28 20:51:23	Raspberry Cooler	3.5
10268	2020-12-28 17:00:47	Bubble Gum	3.0
10269	2020-12-28 11:50:41	Death in the Afternoon	4.0
10270	2020-12-28 23:45:52	Sangria	3.5
10271	2020-12-25 19:59:56	Orangeade	4.99
10272	2020-12-31 19:58:23	Bellini	2.99
10273	2020-12-28 06:50:00	Clover Club	4.99
10274	2020-12-28 21:33:32	Valencia Cocktail	5.5
10275	2020-12-30 14:23:23	Lemon Shot	7.5
10276	2020-12-31 01:41:28	Greyhound	4.99
10277	2020-12-28 18:20:22	Thai Iced Coffee	4.2
10278	2020-12-26 09:23:42	Grim Reaper	4.0
10279	2020-12-28 18:43:10	H.D.	7.5
10280	2020-12-27 21:22:23	The Jimmy Conway	6.5
10281	2020-12-27 22:29:10	Tequila Sour	5.15
10282	2020-12-31 09:03:54	Grasshopper	4.99
10283	2020-12-30 10:53:38	Limeade	3.5
10284	2020-12-30 10:51:34	Raspberry Cooler	3.5
10285	2020-12-31 11:57:29	Cream Soda	5.15
10286	2020-12-31 06:21:48	Mojito	5.5
10287	2020-12-26 13:49:35	Thai Coffee	5.5
10288	2020-12-29 04:26:13	Limeade	3.5
10289	2020-12-28 17:44:35	Snowball	11.0
10290	2020-12-28 08:48:03	Zimadori Zinger	12.0
10291	2020-12-26 06:16:51	Orangeade	4.99
10292	2020-12-30 03:53:49	Hemingway Special	3.5
10293	2020-12-26 04:30:46	Snowball	11.0
10294	2020-12-30 05:55:14	After sex	7.5
10295	2020-12-28 01:09:20	Gin Fizz	2.99
10296	2020-12-25 20:59:47	The Jimmy Conway	6.5
10297	2020-12-28 20:23:16	Yoghurt Cooler	3.5
10298	2020-12-28 05:01:11	Ziemes Martini Apfelsaft	4.0
10299	2020-12-27 11:53:50	Snowball	11.0
10300	2020-12-29 11:11:13	Frisco Sour	4.0
10301	2020-12-30 09:46:25	Casino	6.5
10302	2020-12-26 14:02:35	Royal Gin Fizz	7.5
10303	2020-12-30 00:56:12	Bellini	2.99
10304	2020-12-31 18:10:13	Snowball	11.0
10305	2020-12-26 07:48:53	Clover Club	4.99
10306	2020-12-25 20:23:55	Kill the cold Smoothie	11.0
10307	2020-12-27 13:07:49	Kool-Aid Slammer	3.0
10308	2020-12-31 22:36:17	Iced Coffee Fillip	5.0
10309	2020-12-28 06:19:19	Mojito	5.5
10310	2020-12-30 03:34:23	Hawaiian Cocktail	6.5
10311	2020-12-25 20:11:50	Rum Cooler	4.99
10312	2020-12-26 09:36:00	Cosmopolitan	2.99
10313	2020-12-30 10:21:48	Lone Tree Cooler	5.5
10314	2020-12-30 11:14:02	H.D.	7.5
10315	2020-12-27 21:34:05	Raspberry Cooler	3.5
10316	2020-12-30 17:45:57	Chocolate Milk	5.15
10317	2020-12-25 21:36:59	Russian Spring Punch	7.5
10318	2020-12-26 10:42:34	Flying Scotchman	12.0
10319	2020-12-28 19:04:53	Thai Iced Coffee	4.2
10320	2020-12-27 21:32:53	Creme de Menthe	3.5
10321	2020-12-27 11:23:58	Cuba Libre	4.2
10322	2020-12-26 21:33:31	Kurant Tea	3.0
10323	2020-12-30 14:08:51	Orangeade	4.99
10324	2020-12-31 03:05:49	Queen Charlotte	8.0
10325	2020-12-27 18:35:58	Hemingway Special	3.5
10326	2020-12-31 13:36:36	Queen Charlotte	8.0
10327	2020-12-26 07:07:02	Limeade	3.5
10328	2020-12-29 13:35:59	Limeade	3.5
10329	2020-12-26 16:23:33	Gimlet	4.2
10330	2020-12-30 07:15:51	Kill the cold Smoothie	11.0
10331	2020-12-25 18:14:36	Bellini	2.99
10332	2020-12-27 15:52:35	Gin Tonic	6.5
